ChEBI_ID,Synonyms
CHEBI:65001,pancreatic lipase inhibitor
CHEBI:65001,triglyceride hydrolase inhibitor
CHEBI:65001,steapsin inhibitors
CHEBI:65001,triglyceride hydrolase inhibitors
CHEBI:65001,tween hydrolase inhibitors
CHEBI:65001,lipazin inhibitor
CHEBI:65001,triacylglycerol ester hydrolase inhibitors
CHEBI:65001,tributyrase inhibitor
CHEBI:65001,tributyrinase inhibitor
CHEBI:65001,salt-resistant post-heparin lipase inhibitor
CHEBI:65001,tributyrinase inhibitors
CHEBI:65001,glycerol-ester hydrolase inhibitors
CHEBI:65001,tween-hydrolyzing esterase inhibitors
CHEBI:65001,salt-resistant post-heparin lipase inhibitors
CHEBI:65001,cacordase inhibitor
CHEBI:65001,steapsin inhibitor
CHEBI:65001,tributyrase inhibitors
CHEBI:65001,lipazin inhibitors
CHEBI:65001,triacetinase inhibitor
CHEBI:65001,cacordase inhibitors
CHEBI:65001,ec 3.1.1.3 inhibitors
CHEBI:65001,pancreatic triacylglycerol lipase inhibitor
CHEBI:65001,triacylglycerol lipase (ec 3.1.1.3) inhibitor
CHEBI:65001,tweenesterase inhibitor
CHEBI:65001,glycerol ester hydrolase inhibitors
CHEBI:65001,ppl inhibitors
CHEBI:65001,butyrinase inhibitors
CHEBI:65001,hepatic monoacylglycerol acyltransferase inhibitor
CHEBI:65001,butyrinase inhibitor
CHEBI:65001,liver lipase inhibitor
CHEBI:65001,tween hydrolase inhibitor
CHEBI:65001,tweenase inhibitor
CHEBI:65001,triacylglycerol lipase (ec 3.1.1.3) inhibitors
CHEBI:65001,lipase inhibitor
CHEBI:65001,triolein hydrolase inhibitor
CHEBI:65001,ec 3.1.1.3 inhibitor
CHEBI:65001,hepatic monoacylglycerol acyltransferase inhibitors
CHEBI:65001,capalase l inhibitors
CHEBI:65001,triglyceridase inhibitors
CHEBI:65001,liver lipase inhibitors
CHEBI:65001,geh inhibitor
CHEBI:65001,tween-hydrolysing esterase inhibitor
CHEBI:65001,tweenase inhibitors
CHEBI:65001,triacetinase inhibitors
CHEBI:65001,tributyrin esterase inhibitor
CHEBI:65001,tributyrin esterase inhibitors
CHEBI:65001,triolein hydrolase inhibitors
CHEBI:65001,glycerol ester hydrolase inhibitor
CHEBI:65001,post-heparin plasma protamine-resistant lipase inhibitors
CHEBI:65001,triglyceride lipase inhibitor
CHEBI:65001,heparin releasable hepatic lipase inhibitor
CHEBI:65001,hepatic lipase inhibitor
CHEBI:65001,triglyceride lipase inhibitors
CHEBI:65001,triglyceridase inhibitor
CHEBI:65001,pancreatic lipase inhibitors
CHEBI:65001,lipase inhibitors
CHEBI:65001,hepatic lipase inhibitors
CHEBI:65001,triacylglycerol ester hydrolase inhibitor
CHEBI:65001,capalase l inhibitor
CHEBI:65001,pancreatic triacylglycerol lipase inhibitors
CHEBI:65001,triacylglycerol lipase inhibitors
CHEBI:65001,triacylglycerol lipase inhibitor
CHEBI:65001,ppl inhibitor
CHEBI:65001,glycerol-ester hydrolase inhibitor
CHEBI:65001,heparin releasable hepatic lipase inhibitors
CHEBI:65001,tweenesterase inhibitors
CHEBI:65001,ec 3.1.1.3 (triacylglycerol lipase) inhibitors
CHEBI:65001,post-heparin plasma protamine-resistant lipase inhibitor
CHEBI:85234,human blood serum metabolites
CHEBI:22479,amino cyclitol glycosides
CHEBI:58954,straight-chain saturated fatty acid anions
CHEBI:32697,(1-carboxy-4-guanidiniobutyl)ammonium
CHEBI:32697,h3arg(2+)
CHEBI:32697,arginine dication
CHEBI:24996,beta-lactate
CHEBI:24996,2-hydroxypropionate
CHEBI:24996,mech(oh)co2 anion
CHEBI:24996,"2-hydroxypropanoic acid, ion(1-)"
CHEBI:24996,b-lactate
CHEBI:75832,iron(ii) sulfate
CHEBI:75832,fe(ii)so4
CHEBI:75832,iron sulfate (1:1)
CHEBI:75832,ferrous sulfate
CHEBI:75832,ferrous sulfate anhydrous
CHEBI:75832,iron(ii) sulfate (1:1)
CHEBI:75832,ferrous sulfate (anh.)
CHEBI:75832,iron(2+) sulfate (anh.)
CHEBI:75832,feso4
CHEBI:75832,ferrous sulfate (anhydrous)
CHEBI:37733,butyrylcholine esterase inhibitor
CHEBI:37733,cholinesterase (ec 3.1.1.8) inhibitors
CHEBI:37733,choline esterase ii (unspecific) inhibitors
CHEBI:37733,anticholinesterases
CHEBI:37733,benzoylcholinesterase inhibitors
CHEBI:37733,choline esterase ii (unspecific) inhibitor
CHEBI:37733,cholinesterase (ec 3.1.1.8) inhibitor
CHEBI:37733,ec 3.1.1.8 inhibitors
CHEBI:37733,bche inhibitor
CHEBI:37733,choline esterase inhibitor
CHEBI:37733,anticholineesterase inhibitor
CHEBI:37733,pseudocholinesterase inhibitors
CHEBI:37733,bche inhibitors
CHEBI:37733,ec 3.1.1.8 (cholinesterase) inhibitors
CHEBI:37733,ec 3.1.1.8 inhibitor
CHEBI:37733,non-specific cholinesterase inhibitor
CHEBI:37733,btchoease inhibitors
CHEBI:37733,anticholineesterase inhibitors
CHEBI:37733,butyrylcholinesterase inhibitor
CHEBI:37733,propionylcholinesterase inhibitors
CHEBI:37733,choline esterase inhibitors
CHEBI:37733,non-specific cholinesterase inhibitors
CHEBI:37733,butyrylcholinesterase inhibitors
CHEBI:37733,butyrylcholine esterase inhibitors
CHEBI:37733,propionylcholinesterase inhibitor
CHEBI:37733,cholinesterase inhibitor
CHEBI:37733,btchoease inhibitor
CHEBI:37733,pseudocholinesterase inhibitor
CHEBI:37733,benzoylcholinesterase inhibitor
CHEBI:37733,anticholinesterase
CHEBI:46774,polyethers
CHEBI:33741,chromium group molecular entities
CHEBI:36234,chenodeoxycholate anion
CHEBI:36234,chenodeoxycholate(1-)
CHEBI:33608,hydrogen molecular entities
CHEBI:33608,hydrogen compounds
CHEBI:15414,"[1-(adenin-9-yl)-1,5-dideoxy-beta-d-ribofuranos-5-yl][(3s)-3-amino-3-carboxypropyl](methyl)sulfonium"
CHEBI:15414,sam
CHEBI:15414,"(3s)-5'-[(3-amino-3-carboxypropyl)methylsulfonio]-5'-deoxyadenosine, inner salt"
CHEBI:15414,adomet
CHEBI:15414,same
CHEBI:15414,acylcarnitine
CHEBI:15414,s-adenosylmethionine
CHEBI:15414,s-(5'-deoxyadenosin-5'-yl)-l-methionine
CHEBI:36233,disacarido
CHEBI:36233,disacharid
CHEBI:36233,disaccharid
CHEBI:36233,disacaridos
CHEBI:52424,glycosidase (ec 3.2.1.*) inhibitors
CHEBI:52424,glycoside hydrolase inhibitors
CHEBI:52424,glycosidase (ec 3.2.1.*) inhibitor
CHEBI:52424,ec 3.2.1.* inhibitors
CHEBI:52424,ec 3.2.1.* (glycosidase) inhibitors
CHEBI:52424,glycosidase inhibitor
CHEBI:52424,ec 3.2.1.* inhibitor
CHEBI:52424,glycosidase inhibitors
CHEBI:29340,nh(2-)
CHEBI:29340,imide
CHEBI:17750,"1-carboxy-n,n,n-trimethylmethanaminium inner salt"
CHEBI:17750,trimethylglycine
CHEBI:17750,trimethylammonioacetate
CHEBI:17750,trimethylglycocoll
CHEBI:17750,abromine
CHEBI:17750,bet
CHEBI:17750,"n,n,n-trimethylglycine"
CHEBI:17750,trimethylaminoacetate
CHEBI:17750,"2-n,n,n-trimethylammonio acetate"
CHEBI:17750,acidol
CHEBI:17750,betaine
CHEBI:17750,"n,n,n-trimethylammonioacetate"
CHEBI:17750,(trimethylammoniumyl)acetate
CHEBI:17272,propanate
CHEBI:17272,metacetonate
CHEBI:17272,propanoate
CHEBI:17272,pseudoacetate
CHEBI:17272,ethanecarboxylate
CHEBI:17272,"propanoic acid, ion(1-)"
CHEBI:17272,methylacetate
CHEBI:17272,carboxylatoethane
CHEBI:17272,ch3-ch2-coo(-)
CHEBI:17272,etco2 anion
CHEBI:17272,ethylformate
CHEBI:19203,pyrrol
CHEBI:19203,imidole
CHEBI:19203,pyrrole
CHEBI:19203,divinylenimine
CHEBI:19203,"1-aza-2,4-cyclopentadiene"
CHEBI:19203,monopyrrole
CHEBI:19203,divinyleneimine
CHEBI:50330,asparagine side-chain
CHEBI:77746,h. sapiens metabolites
CHEBI:77746,h. sapiens metabolite
CHEBI:77746,homo sapiens metabolites
CHEBI:77746,homo sapiens metabolite
CHEBI:30754,2-aminobenzoic acid
CHEBI:30754,o-aminobenzoic acid
CHEBI:30754,vitamin l1
CHEBI:30754,o-carboxyaniline
CHEBI:30754,2-carboxyaniline
CHEBI:30754,o-aminobenzoesaeure
CHEBI:30754,2-aminobenzoesaeure
CHEBI:63299,derivatised carbohydrate
CHEBI:63299,derivatized carbohydrates
CHEBI:63299,derivatised carbohydrates
CHEBI:63299,derivatized carbohydrate
CHEBI:63299,carbohydrate derivatives
CHEBI:35545,bipyridyl
CHEBI:35545,bipyridin
CHEBI:5044,ferroxamine
CHEBI:5044,ferrioxamine
CHEBI:5044,desferal-iron(iii)
CHEBI:16411,2-(indol-3-yl)ethanoic acid
CHEBI:16411,heteroauxin
CHEBI:16411,(indol-3-yl)acetic acid
CHEBI:16411,3-indolylessigsaeure
CHEBI:16411,iaa
CHEBI:16411,(indol-3-yl)acetate
CHEBI:16411,indoleacetic acid
CHEBI:16411,ies
CHEBI:33432,atomic chlorine
CHEBI:27150,trisaccharides
CHEBI:76824,ec 6.4.1.* inhibitors
CHEBI:76824,ec 6.4.1.* (c-c bond-forming ligase) inhibitors
CHEBI:76824,ec 6.4.1.* inhibitor
CHEBI:76824,inhibitors of ligases forming c-c bonds
CHEBI:76824,ec 6.4.1.* (carboxylase) inhibitors
CHEBI:76824,inhibitors of ligases forming c-c bonds (ec 6.4.1.*)
CHEBI:76824,ec 6.4.1.* (c-c bond forming ligase) inhibitors
CHEBI:76824,inhibitor of ligases forming c-c bonds
CHEBI:76824,inhibitor of ligases forming c-c bonds (ec 6.4.1.*)
CHEBI:76824,ec 6.4.1.* (c-c bond forming ligase) inhibitor
CHEBI:26959,thiocarboxylic esters
CHEBI:71365,rifampicin
CHEBI:36335,trypanocide
CHEBI:36335,antitrypanosomal drug
CHEBI:36335,trypanosomicidal agents
CHEBI:36335,antitrypanosomal agents
CHEBI:36335,antitrypanosomal agent
CHEBI:36335,trypanocidal drugs
CHEBI:36335,antitrypanosomal drugs
CHEBI:32716,(2r)-2-amino-3-(1h-indol-3-yl)propanoate
CHEBI:32716,d-tryptophan anion
CHEBI:4194,a d-hexose
CHEBI:4194,d-hexoses
CHEBI:9908,prunol
CHEBI:9908,(3beta)-3-hydroxyurs-12-en-28-oic acid
CHEBI:9908,malol
CHEBI:9908,urson
CHEBI:35554,cardiovascular agent
CHEBI:35554,cardiovascular drugs
CHEBI:15816,dar
CHEBI:15816,d-arginin
CHEBI:15816,d-2-amino-5-guanidinovaleric acid
CHEBI:15816,(2r)-2-amino-5-guanidinopentanoic acid
CHEBI:15816,(2r)-2-amino-5-(carbamimidamido)pentanoic acid
CHEBI:15816,(r)-2-amino-5-guanidinopentanoic acid
CHEBI:33402,oxoacids of sulfur
CHEBI:33402,sulfur oxoacids
CHEBI:83056,daphnia magna metabolites
CHEBI:37578,halides
CHEBI:23690,dicarboxylic acid amides
CHEBI:36300,tricarboxylic acid dianions
CHEBI:25558,organonitrogen heterocyclic antibiotics
CHEBI:35800,nitroso compounds
CHEBI:62733,aromatic amides
CHEBI:47891,steroid acids
CHEBI:50893,azaarenes
CHEBI:33975,magnesium salts
CHEBI:36684,organic halide
CHEBI:36684,organohalogen compounds
CHEBI:36684,rx
CHEBI:36684,organic halides
CHEBI:50471,an arylamine
CHEBI:48840,selenite salts
CHEBI:48840,selenitsalze
CHEBI:48840,selenitsalz
CHEBI:32695,arginine anion
CHEBI:32695,2-amino-5-guanidinopentanoate
CHEBI:32695,arg(-)
CHEBI:32695,2-amino-5-(carbamimidamido)pentanoate
CHEBI:64912,antimycobacterial agent
CHEBI:64912,antimycobacterials
CHEBI:64912,antimycobacterial agents
CHEBI:64912,antimycobacterium
CHEBI:64912,antimycobacterial drugs
CHEBI:35903,oxo carboxylic acid anions
CHEBI:24840,inorganic sulfate salts
CHEBI:24840,inorganic sulfates
CHEBI:44423,carbamohydroximic acid
CHEBI:44423,hydroxyharnstoff
CHEBI:44423,hydroxycarbamid
CHEBI:44423,n-carbamoylhydroxylamine
CHEBI:44423,n-hydroxyurea
CHEBI:44423,carbamoyl oxime
CHEBI:44423,carbamohydroxamic acid
CHEBI:44423,hidroxicarbamida
CHEBI:44423,hydrea
CHEBI:44423,hydroxycarbamide
CHEBI:44423,oxyurea
CHEBI:44423,hydroxycarbamidum
CHEBI:44423,carbamyl hydroxamate
CHEBI:16480,nitrosyl
CHEBI:16480,stickstoff(ii)-oxid
CHEBI:16480,nitrogen monoxide
CHEBI:16480,monoxido de nitrogeno
CHEBI:16480,oxyde azotique
CHEBI:16480,no(.)
CHEBI:16480,oxyde nitrique
CHEBI:16480,edrf
CHEBI:16480,nitrogen monooxide
CHEBI:16480,mononitrogen monoxide
CHEBI:16480,[no]
CHEBI:16480,(.)no
CHEBI:16480,monoxyde d'azote
CHEBI:16480,endothelium-derived relaxing factor
CHEBI:16480,oxido nitrico
CHEBI:16480,no
CHEBI:16480,oxido de nitrogeno(ii)
CHEBI:16480,(no)(.)
CHEBI:16480,stickstoffmonoxid
CHEBI:36238,5beta-cholanoic acid
CHEBI:36238,(5beta)-cholan-24-oic acid
CHEBI:36238,ursocholanic acid
CHEBI:36238,"(5beta,17beta)-gamma-methylandrostane-17-butanoic acid"
CHEBI:50919,antiemetics
CHEBI:50919,anti-emetics
CHEBI:50919,anti-emetic
CHEBI:50919,antiemetico
CHEBI:33198,hexonic acid
CHEBI:33198,maltonic acid
CHEBI:33198,d-gluconsaeure
CHEBI:33198,dextronic acid
CHEBI:33198,glycogenic acid
CHEBI:33198,d-glukonsaeure
CHEBI:33198,gluconic acid
CHEBI:33198,d-gluco-hexonic acid
CHEBI:33198,"(2r,3s,4r,5r)-2,3,4,5,6-pentahydroxyhexanoic acid"
CHEBI:77521,thermal degradation products
CHEBI:77521,thermal artefacts
CHEBI:77521,thermal artefact
CHEBI:3507,cefsulodine
CHEBI:3507,cefsulodino
CHEBI:3507,cefsulodinum
CHEBI:76797,glutathione s-alkyltransferase inhibitor
CHEBI:76797,glutathione s-alkyl transferase inhibitors
CHEBI:76797,glutathione s-alkyl transferase inhibitor
CHEBI:76797,ec 2.5.1.18 inhibitors
CHEBI:76797,glutathione s-alkyltransferase inhibitors
CHEBI:76797,glutathione s-aryltransferase inhibitors
CHEBI:76797,rx:glutathione r-transferase inhibitors
CHEBI:76797,glutathione s-aralkyltransferase inhibitor
CHEBI:76797,glutathione transferase inhibitor
CHEBI:76797,glutathione transferase (ec 2.5.1.18) inhibitor
CHEBI:76797,glutathione s-aryltransferase inhibitor
CHEBI:76797,glutathione transferase (ec 2.5.1.18) inhibitors
CHEBI:76797,ec 2.5.1.18 inhibitor
CHEBI:76797,rx:glutathione r-transferase inhibitor
CHEBI:76797,glutathione transferase inhibitors
CHEBI:76797,glutathione s-transferase inhibitors
CHEBI:76797,s-(hydroxyalkyl)glutathione lyase inhibitors
CHEBI:76797,glutathione s-transferase inhibitor
CHEBI:76797,s-(hydroxyalkyl)glutathione lyase inhibitor
CHEBI:76797,ec 2.5.1.18 (glutathione transferase) inhibitors
CHEBI:76797,glutathione s-aralkyltransferase inhibitors
CHEBI:32828,"(1r,2s)-1-carboxy-2-hydroxypropan-1-aminium"
CHEBI:32828,d-threonine cation
CHEBI:35880,biphosphine
CHEBI:35880,p2h4
CHEBI:35880,diphosphine
CHEBI:33318,main group element
CHEBI:33318,hauptgruppenelement
CHEBI:33318,hauptgruppenelemente
CHEBI:50684,cross-linking reagents
CHEBI:33937,macronutrients
CHEBI:23775,dihydroxy-5beta-cholanic acids
CHEBI:53559,topoisomerase iv inhibitors
CHEBI:24129,"oxacyclopenta-2,4-dienes"
CHEBI:33459,pnictogen oxoanions
CHEBI:33551,sulfonic acids
CHEBI:33551,organosulfonic acids
CHEBI:26395,purine nucleotides
CHEBI:18287,l-fuc
CHEBI:18287,l-galactomethylose
CHEBI:18287,(-)-fucose
CHEBI:18287,(-)-l-fucose
CHEBI:18287,l-(-)-fucose
CHEBI:35132,ketose phosphates
CHEBI:46787,solvant
CHEBI:46787,solvents
CHEBI:46787,loesungsmittel
CHEBI:76976,bacterial xenobiotic metabolites
CHEBI:50249,anticoagulants
CHEBI:50249,anticoagulante
CHEBI:27081,transition metal
CHEBI:27081,metal de transicion
CHEBI:27081,transition element
CHEBI:27081,metal de transition
CHEBI:27081,metaux de transition
CHEBI:27081,transition elements
CHEBI:27081,metales de transicion
CHEBI:27081,uebergangsmetalle
CHEBI:27081,uebergangselement
CHEBI:27081,transition metals
CHEBI:73216,ec 3.6.* (hydrolases acting on acid anhydrides) inhibitors
CHEBI:73216,ec 3.6 inhibitor
CHEBI:73216,ec 3.6.* inhibitors
CHEBI:73216,inhibitors of hydrolase acting on acid anhydride (ec 3.6.*)
CHEBI:73216,acid anhydride hydrolase inhibitors
CHEBI:73216,ec 3.6.*.* inhibitor
CHEBI:73216,inhibitor of hydrolase acting on acid anhydride (ec 3.6.*)
CHEBI:73216,ec 3.6.* inhibitor
CHEBI:73216,ec 3.6.*.* inhibitors
CHEBI:73216,ec 3.6 inhibitors
CHEBI:73216,acid anhydride hydrolase inhibitor
CHEBI:57844,l-methionine
CHEBI:57844,(2s)-2-ammonio-4-(methylsulfanyl)butanoate
CHEBI:33636,bicyclic compounds
CHEBI:23612,deoxyadenosine phosphates
CHEBI:70770,aurora kinase inhibitors
CHEBI:50860,organic compounds
CHEBI:50860,organic entity
CHEBI:50860,organic molecular entities
CHEBI:35176,zinc sulfate anhydrous
CHEBI:35176,zinc sulphate
CHEBI:35176,zinc(2+) sulfate
CHEBI:35176,zinc(ii) sulfate
CHEBI:35176,znso4
CHEBI:35176,zinc sulfate (1:1)
CHEBI:51084,inorganic nitrate salts
CHEBI:51084,inorganic nitrates
CHEBI:9215,spectinomycinum
CHEBI:9215,espectinomicina
CHEBI:9215,spectinomycine
CHEBI:9215,antibiotic 2233wp
CHEBI:61991,maltotrioses
CHEBI:73537,"1,8-naphthyridine derivatives"
CHEBI:35179,2-oxo monocarboxylate
CHEBI:35179,2-oxo monocarboxylic acid anions
CHEBI:35179,a 2-oxocarboxylate
CHEBI:26666,scfa
CHEBI:26666,scfas
CHEBI:26666,short-chain fatty acids
CHEBI:17578,methylbenzene
CHEBI:17578,phenylmethane
CHEBI:17578,toluen
CHEBI:17578,toluol
CHEBI:33720,carbohydrate acids
CHEBI:33434,elemental halogens
CHEBI:24971,ketohexose monophosphates
CHEBI:35790,oxazoles
CHEBI:29067,a carboxylate
CHEBI:29067,carboxylic anions
CHEBI:29067,carboxylic acid anions
CHEBI:32440,alanine cation
CHEBI:15993,n-acyl-d-glucosamine 6-phosphates
CHEBI:33704,amino acid
CHEBI:33704,amino acids
CHEBI:33704,alpha-amino carboxylic acids
CHEBI:33704,alpha-amino acids
CHEBI:71300,transferase inhibitor
CHEBI:71300,ec 2 inhibitor
CHEBI:71300,ec 2.* inhibitor
CHEBI:71300,ec 2.* inhibitors
CHEBI:71300,transferase inhibitors
CHEBI:71300,ec 2 inhibitors
CHEBI:71300,ec 2.* (transferase) inhibitors
CHEBI:47788,3-oxosteroid
CHEBI:47788,a 3-oxosteroid
CHEBI:47788,3-oxo steroids
CHEBI:47788,3-oxosteroids
CHEBI:85638,a haloacetate
CHEBI:85638,haloacetate (1-)
CHEBI:24757,hypochloric acid
CHEBI:24757,chlor(i)-saeure
CHEBI:24757,[cloh]
CHEBI:24757,hocl
CHEBI:24757,hclo
CHEBI:24757,hypochlorige saeure
CHEBI:26714,natriumsalz
CHEBI:26714,sodium salts
CHEBI:26714,natriumsalze
CHEBI:36333,lokalanaesthetikum
CHEBI:36333,anesthesique local
CHEBI:36333,local anesthetics
CHEBI:36333,local anaesthetics
CHEBI:64857,cosmetics
CHEBI:64857,cosmetic component
CHEBI:50267,chemoprotective agent
CHEBI:50267,protective agents
CHEBI:50267,chemoprotectants
CHEBI:50267,chemoprotective agents
CHEBI:50267,chemoprotectant
CHEBI:75763,eukaryotic metabolites
CHEBI:84688,fe(iii)-hydroxamate siderophores
CHEBI:84688,ferric-hydroxamate type siderophore
CHEBI:84688,fe(iii)-complexed hydroxamate siderophores
CHEBI:84688,fe(iii)-hydroxamate siderophore
CHEBI:84688,ferric-hydroxamate type siderophores
CHEBI:35555,mancude organic heteromonocyclic parents
CHEBI:35555,mancude-ring organic heteromonocyclic parents
CHEBI:32875,methylgruppe
CHEBI:32875,group methyle
CHEBI:32875,alanine side-chain
CHEBI:32875,grupo metilo
CHEBI:32875,-me
CHEBI:32875,-ch3
CHEBI:32875,ch3-
CHEBI:36047,antibacterial drugs
CHEBI:63046,emulgents
CHEBI:63046,emulgent
CHEBI:63046,emulsifiers
CHEBI:51422,organodiyl groups
CHEBI:51959,organic tricyclic compounds
CHEBI:50675,"wurcs=2.0/2,2,1/[a2122h-1x_1-5_2*n][a2122h-1b_1-5_2*n]/1-2/a4-b1"
CHEBI:17478,an aldehyde
CHEBI:17478,rc(=o)h
CHEBI:17478,aldehidos
CHEBI:17478,aldehido
CHEBI:17478,aldehyd
CHEBI:17478,rcho
CHEBI:17478,aldehydum
CHEBI:17478,aldehydes
CHEBI:48914,glucaric acid anions
CHEBI:48914,glucarate
CHEBI:48914,glucarates
CHEBI:27899,cddp
CHEBI:27899,cis-diamminedichloroplatinum
CHEBI:27899,lederplatin
CHEBI:27899,cisplatino
CHEBI:27899,platinol
CHEBI:27899,cis-dichlorodiammineplatinum(ii)
CHEBI:27899,cis-[ptcl2(nh3)2]
CHEBI:27899,neoplatin
CHEBI:27899,platamine
CHEBI:27899,briplatin
CHEBI:27899,peyrone's chloride
CHEBI:27899,cisplatinum
CHEBI:27899,[ptcl2(nh3)2]
CHEBI:27899,cis-diammineplatinum(ii) dichloride
CHEBI:27899,cismaplat
CHEBI:27899,cisplatine
CHEBI:27899,platinex
CHEBI:27899,peyrone's salt
CHEBI:27899,cis-diamminedichloroplatinum(ii)
CHEBI:27899,cis-ddp
CHEBI:27899,randa
CHEBI:27899,cis-platin
CHEBI:32657,d-asparagine cation
CHEBI:32657,(1r)-3-amino-1-carboxy-3-oxopropan-1-aminium
CHEBI:50266,prodrugs
CHEBI:50994,primary amino compounds
CHEBI:17608,d-aldohexoses
CHEBI:24473,group vii elements
CHEBI:24473,halogenos
CHEBI:24473,halogenes
CHEBI:24473,halogeno
CHEBI:24473,group 17 elements
CHEBI:24473,halogene
CHEBI:37015,ribonucleoside 5'-phosphates
CHEBI:58104,ribonucleoside triphosphate trianion
CHEBI:58104,ntp(3-)
CHEBI:58104,ribonucleoside triphosphate(3-)
CHEBI:58104,ntp trianion
CHEBI:58104,nucleoside triphosphate trianion
CHEBI:33839,polymers
CHEBI:33839,polymer
CHEBI:33839,macromolecules
CHEBI:33839,polymer molecule
CHEBI:60466,peptide zwitterions
CHEBI:60466,a peptide
CHEBI:32681,(2s)-2-amino-5-(carbamimidamido)pentanoate
CHEBI:32681,l-arginine anion
CHEBI:32681,(2s)-2-amino-5-guanidinopentanoate
CHEBI:31460,desferal
CHEBI:31460,desferin
CHEBI:31460,desferrioxamine methanesulfonate
CHEBI:31460,desferrioxamine mesilate
CHEBI:31460,desferrioxamine mesylate
CHEBI:31460,desferrioxamine b methanesulfonate
CHEBI:31460,deferoxamine mesylate
CHEBI:31460,deferoxamine methanesulfonate
CHEBI:31460,deferoxamine b mesylate
CHEBI:76206,xenobiotic metabolites
CHEBI:25698,ethers
CHEBI:36982,cyclic purine nucleotides
CHEBI:22323,grupos alquilo
CHEBI:22323,groupe alkyle
CHEBI:22323,grupo alquilo
CHEBI:39144,electron donor
CHEBI:39144,donneur d'une paire d'electrons
CHEBI:39144,lewis-base
CHEBI:39144,base de lewis
CHEBI:22958,2-butenedioic acid
CHEBI:52267,a 7-o-hydroxy-flavonol
CHEBI:52267,7-hydroxy-flavonols
CHEBI:22744,c6h5-ch2-
CHEBI:22744,phenylmethyl
CHEBI:22744,bn
CHEBI:22744,phenylalanine side-chain
CHEBI:33658,aromatic hydrocarbons
CHEBI:63490,explosive material
CHEBI:63490,explosives chemicals
CHEBI:63490,explosive compound
CHEBI:63490,explosives
CHEBI:63490,explosives chemical
CHEBI:63490,explosive compounds
CHEBI:58043,a ribonucleoside 5'-phosphate
CHEBI:58043,nucleoside monophosphate anion
CHEBI:58043,nucleoside monophosphate dianions
CHEBI:58043,nucleoside monophosphate anions
CHEBI:58043,nucleoside monophosphate dianion
CHEBI:58043,5'-ribonucleotide(2-)
CHEBI:47968,murnac 6-phosphate
CHEBI:47968,2-acetamido-3-o-[(1r)-1-carboxyethyl]-2-deoxy-6-o-phosphono-d-glucose
CHEBI:47968,murnac-6-p
CHEBI:60334,peptide anions
CHEBI:27376,methylsulfonic acid
CHEBI:27376,methansulfonsaeure
CHEBI:17939,"(s)-3'-((2-amino-3-(4-methoxyphenyl)-1-oxopropyl)amino)-3'-deoxy-n,n-dimethyladenosine"
CHEBI:17939,"3'-[[(2s)-2-amino-3-(4-methoxyphenyl)-1-oxopropyl]amino]-3'-deoxy-n,n-diemthyladenosine"
CHEBI:17939,achromycin
CHEBI:17939,"9-{3-deoxy-3-[(o-methyl-l-tyrosyl)amino]-beta-d-xylofuranosyl}-n,n-dimethyl-9h-purin-6-amine"
CHEBI:17939,puromycinum
CHEBI:17939,puromycine
CHEBI:17939,"3'-(l-alpha-amino-p-methoxyhydrocinnamamido)-3'-deoxy-n,n-dimethyladenosine"
CHEBI:17939,puromicina
CHEBI:5686,heterocyclic compounds
CHEBI:5686,heterocycle
CHEBI:5686,compuestos heterociclicos
CHEBI:5686,compuesto heterociclico
CHEBI:36688,heterotricyclic compounds
CHEBI:16811,racemethionine
CHEBI:16811,2-amino-4-(methylsulfanyl)butanoic acid
CHEBI:16811,dl-methionine
CHEBI:16811,hmet
CHEBI:16811,alpha-amino-gamma-methylmercaptobutyric acid
CHEBI:16811,methionin
CHEBI:16811,m
CHEBI:16811,2-amino-4-(methylthio)butanoic acid
CHEBI:16811,metionina
CHEBI:16811,met
CHEBI:16811,2-amino-4-(methylthio)butyric acid
CHEBI:30616,atp
CHEBI:48705,agoniste
CHEBI:48705,agonists
CHEBI:48705,agonista
CHEBI:33822,organic alcohol
CHEBI:33822,organic hydroxy compounds
CHEBI:48578,free radical scavengers
CHEBI:48578,free-radical scavenger
CHEBI:47923,tripeptides
CHEBI:35910,2-oxocarboxylate
CHEBI:35910,2-oxo monocarboxylic acids
CHEBI:35910,2-oxo acid
CHEBI:33515,transition element cations
CHEBI:33515,transition metal cation
